Geography,year,white_alone,black_or_african_american_alone,american_indian_and_alaska_native_alone,asian_alone,native_hawaiian_and_other_pacific_islander_alone,some_other_race_alone,two_or_more_races,two_or_more_races!!two_races_including_some_other_race,"two_or_more_races!!two_races_excluding_some_other_race,_and_three_or_more_races"
SUSSEX,2013,93.48046468299633,1.8179078305660585,0.028083730615376182,2.0350430160556745,0.04041317332456573,1.1897912214367912,1.4082963450052057,0.0965806345553181,1.3117157104498878
UNION,2013,57.08701774353586,21.246096713943853,0.28909852331757424,4.846458588688495,0.09667016868032452,14.386162668534407,2.0484955932994806,0.5829393567968248,1.4655562365026555
WARREN,2013,90.2401773158625,4.155374887082204,0.012106650276124755,2.7603162629564437,0,1.6064593635627078,1.2255655202600135,0,1.2255655202600135
ATLANTIC,2014,67.70309110530542,15.7840041568408,0.14679752479025032,8.344203859612149,0,3.990785185077523,4.031118168373854,1.4087475336925754,2.6223706346812787
BERGEN,2014,69.99963580741496,5.962475309885043,0.17524090268345666,16.012476809501567,0.01713847459006911,5.759812847857476,2.0732198480674224,0.5989896869229154,1.4742301611445072
BURLINGTON,2014,72.16146864062688,15.624541383343487,0.09694878169180071,4.378260347503569,0.022458318694660254,3.0819039317622887,4.6344185963773175,0.5770231387390432,4.0573954576382745
CAMDEN,2014,61.786599039601754,19.78815665371264,0.28275783796899645,5.793698315976503,0.028569304043926283,10.241508459253518,2.078710389442664,0.5796046477952715,1.499105741647392
CAPE MAY,2014,89.84099681154557,5.21794764222185,0,1.0194663534150026,0.08285786205739218,2.6996979358952844,1.1390333948649103,0.26955026011075683,0.8694831347541534
CUMBERLAND,2014,61.94016100235722,19.46451149699153,0.660783155112492,1.226896415886752,0,12.481812579023947,4.225835350628062,0.7846799966960842,3.4411553539319772
ESSEX,2014,41.08904731923044,40.04521673999621,0.28150499608532115,5.032027476898368,0.02827617148178449,11.437397184698696,2.0865301116091906,0.6922006778740843,1.3943294337351064
GLOUCESTER,2014,82.42968747314839,10.645778842485504,0.013404318940302664,2.9513560702661272,0.041244058277854344,1.7246890369856092,2.1938401998962025,0.19934628167629598,1.9944939182199064
HUDSON,2014,57.51970886917795,13.201467610201533,0.10431689619871023,14.853799421624087,0.04558259790917854,11.9329263280602,2.342198276828348,0.6332244830858672,1.708973793742481
HUNTERDON,2014,91.05079045269578,2.6263812099915125,0.15705934146128644,3.982009566341707,0,1.4079814701706237,0.7757779593390816,0.1324692425456305,0.6433087167934511
MERCER,2014,64.14273679337454,20.483558838016133,0.12273340205686109,10.111509755421398,0,3.258894807246654,1.8805664038844045,0.40345914404218153,1.477107259842223
MIDDLESEX,2014,60.11345251746688,9.934150188270435,0.17099188446209898,23.827420162932547,0.053091186504316046,4.016396088949261,1.8844979714144616,0.5530331927532922,1.3314647786611695
MONMOUTH,2014,82.13765277404777,6.748516953529357,0.05323552827918936,5.346595071502466,0.09677742305082483,3.0309290473700856,2.586293202220319,0.4354189477163548,2.150874254503964
MORRIS,2014,81.71341552487658,3.320613054727881,0.08964894832578588,10.152143070116283,0.02961617042905426,3.154122150694279,1.5404410808301332,0.28335471167257326,1.25708636915756
OCEAN,2014,91.83439905441062,3.0257495723186554,0.028142541117958185,1.9930035937172204,0.027801419407437477,1.4792742976730382,1.6116295213550718,0.30223383552134486,1.309395685833727
PASSAIC,2014,58.241427830270254,12.220549625041269,0.6052792931595579,5.450657946452434,0.010022481802317355,19.958102095681294,3.513960727592875,1.1229110003615954,2.39104972723128
SALEM,2014,81.22382755157228,15.304025341883642,0.14834273352391253,0.25187359962914313,0,1.5838677277292748,1.4880630456617476,0.2982307038553659,1.1898323418063819
SOMERSET,2014,67.08612975391499,9.393868321666545,0.19093839455389575,16.57555747997402,0,4.738279088787857,2.015226961102692,0.30099107550936954,1.7142358855933224
SUSSEX,2014,93.28061059009447,2.0999385821446563,0.049686354884789764,1.8873913973597223,0,1.0779178656950223,1.604455209821336,0.2601632748828575,1.3442919349384785
UNION,2014,57.120586538478925,21.24393468357269,0.05931938242735637,5.081754045202093,0,14.441918547977265,2.0524868023416687,0.5282680367997193,1.5242187655419495
WARREN,2014,90.00533123825024,4.544646782083298,0.0832421411001057,2.848938896527213,0.041153418071962364,1.3243918179522434,1.1522957060149461,0.059859517195581614,1.0924361888193646
ATLANTIC,2015,67.62077026026643,14.779428121319091,0.2607405030286012,8.00856249931624,0.06418227766857876,5.057271742658241,4.209044595742819,1.4915086117300407,2.7175359840127777
BERGEN,2015,69.95085806590474,6.078916916887053,0.1816717207988015,16.314440184719118,0.0969626193119703,5.251005321223306,2.126145171155006,0.4953617771223625,1.6307833940326433
BURLINGTON,2015,72.06003207278123,16.394210907410944,0.1345990680236148,5.110988703451155,0,2.317946986624495,3.9822222617085643,0.282302665772301,3.699919595936263
CAMDEN,2015,63.280181162327786,18.69988236975043,0.18261068693325608,5.780323062379263,0.03601325444342886,8.124707636962908,3.896281827202925,0.9933003603282687,2.9029814668746563
CAPE MAY,2015,91.58106981114149,5.134755666283109,0,1.4441500311421243,0,0.7558563028492404,1.0841681885840362,0.3399242032366696,0.7442439853473666
CUMBERLAND,2015,70.86568198442131,18.889473481591747,0.5607812439847549,1.650904051227431,0,3.3101492422395316,4.723009996535219,0.8944268353715658,3.828583161163653
ESSEX,2015,41.82678441099827,39.47649586047247,0.2176982671920184,5.2240059992425705,0.010282982666904094,10.645520507026287,2.5992119724014775,0.8183749376123918,1.7808370347890858
GLOUCESTER,2015,81.17668854360005,9.242175251047245,0.033278555230393955,3.2787953849162372,0.07136020090641179,2.7477108127858267,3.4499912515138313,0.5104998987920227,2.9394913527218085
HUDSON,2015,53.749799951395595,12.469399972734116,0.3092603239898286,15.054768862360632,0.12980931663396736,14.917253969853416,3.36970760303244,0.7532200416101097,2.6164875614223306
HUNTERDON,2015,91.05651536401888,2.652046410812189,0.009562667346678566,3.979663394109397,0,0.8375302817799312,1.4646818819329337,0.07650133877342853,1.3881805431595053
MERCER,2015,64.88861006252054,20.52461241040609,0.053850586163630386,11.03640838130523,0.004577299823908584,2.0293593395764113,1.4625819202042014,0.12816439506944033,1.3344175251347612
MIDDLESEX,2015,60.03888690688548,10.1763586633369,0.21084552265429896,24.039719348317277,0.024259721726721372,3.276013794743727,2.2339160423355926,0.9149720537519325,1.3189439885836605
MONMOUTH,2015,81.69790763700564,7.376474237134473,0.1919788775518319,5.3555267490039205,0.07411943408380585,3.467866998560556,1.8361260666597743,0.20518040765688744,1.630945659002887
MORRIS,2015,81.5182509224058,3.314654991201359,0.18978637021555167,10.189606193281803,0,2.473228710593803,2.31447281230168,0.37656979153528763,1.9379030207663925
OCEAN,2015,91.16542470881794,3.187588008581314,0.029385736197621623,2.0070627682722377,0.031763772652920484,1.6690418721261855,1.9097331333517913,0.23168869464483174,1.6780444387069597
PASSAIC,2015,58.715522708233834,11.438475209232045,0.4458658566183091,5.388557023072286,0.03620947474731659,20.15380219057536,3.821567537520845,0.8058076082956885,3.0157599292251565
SALEM,2015,80.58585229043315,12.990028046120287,0.09660330320972264,1.2371455282019321,0,1.5768152072296666,3.5135556248052353,0.27734496727952634,3.236210657525709
SOMERSET,2015,65.85264975093959,9.562301066374149,0.05244954353911537,17.441721064336107,0,4.728251422131909,2.3626271526791225,0.45076636275902576,1.911860789920097
SUSSEX,2015,92.98615606272578,2.153501353768627,0,2.1270524037223417,0.01809665003166914,1.1073757769379076,1.607817752813681,0.10301170018027048,1.5048060526334106
UNION,2015,58.052919648929624,21.31935673082805,0.18136476989344819,4.9274360995059245,0,12.248239430284318,3.2706833205586325,0.9145606402464259,2.3561226803122066
WARREN,2015,89.05763130561716,4.112511579597451,0.2629387380812022,3.173979357905473,0.03275037662933124,1.6618476826769222,1.6983409594924628,0.2358027117311849,1.4625382477612778
CAPE MAY,2011,90.98339587724259,4.924690279134324,0.5346219092170873,0.868760602477767,0.011309309618053771,1.3684264637845063,1.3087955585256772,0.3331105742044929,0.9756849843211843
