Geography,year,variable_name,variable,estimate,moe
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!15 to 17 years,B01001_006,8313,616
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!18 and 19 years,B01001_007,3798,602
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!20 years,B01001_008,946,390
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!21 years,B01001_009,1975,635
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!22 to 24 years,B01001_010,4490,770
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!25 to 29 years,B01001_011,8488,NA
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!30 to 34 years,B01001_012,9281,454
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!35 to 39 years,B01001_013,10390,1549
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!40 to 44 years,B01001_014,13261,1546
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!45 to 49 years,B01001_015,14439,NA
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!50 to 54 years,B01001_016,13646,NA
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!55 to 59 years,B01001_017,12041,1266
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!60 and 61 years,B01001_018,2142,624
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!62 to 64 years,B01001_019,4415,1062
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!65 and 66 years,B01001_020,2846,756
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!67 to 69 years,B01001_021,3346,675
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!70 to 74 years,B01001_022,3916,688
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!75 to 79 years,B01001_023,2849,615
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!80 to 84 years,B01001_024,2075,512
"Somerset County, New Jersey",2010,Estimate!!Total!!Male!!85 years and over,B01001_025,2134,545
"Somerset County, New Jersey",2010,Estimate!!Total!!Female,B01001_026,165537,616
"Somerset County, New Jersey",2010,Estimate!!Total!!Female!!Under 5 years,B01001_027,9353,NA
"Somerset County, New Jersey",2010,Estimate!!Total!!Female!!5 to 9 years,B01001_028,11544,1325
"Somerset County, New Jersey",2010,Estimate!!Total!!Female!!10 to 14 years,B01001_029,11242,1326
"Sussex County, New Jersey",2010,Estimate!!Total,B01001_001,149239,NA
"Sussex County, New Jersey",2010,Estimate!!Total!!Male,B01001_002,73547,631
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!Under 5 years,B01001_003,3791,255
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!5 to 9 years,B01001_004,4174,656
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!10 to 14 years,B01001_005,6374,682
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!15 to 17 years,B01001_006,3572,286
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!18 and 19 years,B01001_007,1857,130
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!20 years,B01001_008,1256,474
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!21 years,B01001_009,787,400
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!22 to 24 years,B01001_010,1633,570
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!25 to 29 years,B01001_011,3388,478
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!30 to 34 years,B01001_012,3830,489
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!35 to 39 years,B01001_013,5475,949
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!40 to 44 years,B01001_014,5253,933
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!45 to 49 years,B01001_015,6906,564
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!50 to 54 years,B01001_016,6814,302
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!55 to 59 years,B01001_017,5616,763
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!60 and 61 years,B01001_018,2078,582
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!62 to 64 years,B01001_019,2760,714
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!65 and 66 years,B01001_020,1072,390
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!67 to 69 years,B01001_021,1822,437
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!70 to 74 years,B01001_022,2219,490
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!75 to 79 years,B01001_023,845,292
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!80 to 84 years,B01001_024,1349,368
"Sussex County, New Jersey",2010,Estimate!!Total!!Male!!85 years and over,B01001_025,676,304
"Sussex County, New Jersey",2010,Estimate!!Total!!Female,B01001_026,75692,631
"Sussex County, New Jersey",2010,Estimate!!Total!!Female!!Under 5 years,B01001_027,3858,226
"Sussex County, New Jersey",2010,Estimate!!Total!!Female!!5 to 9 years,B01001_028,4702,711
"Sussex County, New Jersey",2010,Estimate!!Total!!Female!!10 to 14 years,B01001_029,5603,776
"Union County, New Jersey",2010,Estimate!!Total,B01001_001,537661,NA
"Union County, New Jersey",2010,Estimate!!Total!!Male,B01001_002,260324,255
"Union County, New Jersey",2010,Estimate!!Total!!Male!!Under 5 years,B01001_003,18416,168
"Union County, New Jersey",2010,Estimate!!Total!!Male!!5 to 9 years,B01001_004,17545,1518
"Union County, New Jersey",2010,Estimate!!Total!!Male!!10 to 14 years,B01001_005,19654,1514
"Union County, New Jersey",2010,Estimate!!Total!!Male!!15 to 17 years,B01001_006,11569,247
"Union County, New Jersey",2010,Estimate!!Total!!Male!!18 and 19 years,B01001_007,7053,226
"Union County, New Jersey",2010,Estimate!!Total!!Male!!20 years,B01001_008,2839,1077
"Union County, New Jersey",2010,Estimate!!Total!!Male!!21 years,B01001_009,3696,1032
"Union County, New Jersey",2010,Estimate!!Total!!Male!!22 to 24 years,B01001_010,10020,1244
"Union County, New Jersey",2010,Estimate!!Total!!Male!!25 to 29 years,B01001_011,16894,4
"Union County, New Jersey",2010,Estimate!!Total!!Male!!30 to 34 years,B01001_012,17256,2
"Union County, New Jersey",2010,Estimate!!Total!!Male!!35 to 39 years,B01001_013,15375,1564
"Union County, New Jersey",2010,Estimate!!Total!!Male!!40 to 44 years,B01001_014,22988,1572
"Union County, New Jersey",2010,Estimate!!Total!!Male!!45 to 49 years,B01001_015,20865,4
"Union County, New Jersey",2010,Estimate!!Total!!Male!!50 to 54 years,B01001_016,19901,77
"Union County, New Jersey",2010,Estimate!!Total!!Male!!55 to 59 years,B01001_017,16544,1358
"Union County, New Jersey",2010,Estimate!!Total!!Male!!60 and 61 years,B01001_018,5890,911
"Union County, New Jersey",2010,Estimate!!Total!!Male!!62 to 64 years,B01001_019,6290,1068
"Union County, New Jersey",2010,Estimate!!Total!!Male!!65 and 66 years,B01001_020,3753,899
"Union County, New Jersey",2010,Estimate!!Total!!Male!!67 to 69 years,B01001_021,4959,761
"Union County, New Jersey",2010,Estimate!!Total!!Male!!70 to 74 years,B01001_022,6524,972
"Union County, New Jersey",2010,Estimate!!Total!!Male!!75 to 79 years,B01001_023,4695,765
"Union County, New Jersey",2010,Estimate!!Total!!Male!!80 to 84 years,B01001_024,3384,716
"Union County, New Jersey",2010,Estimate!!Total!!Male!!85 years and over,B01001_025,4214,746
"Union County, New Jersey",2010,Estimate!!Total!!Female,B01001_026,277337,255
"Union County, New Jersey",2010,Estimate!!Total!!Female!!Under 5 years,B01001_027,17429,5
"Union County, New Jersey",2010,Estimate!!Total!!Female!!5 to 9 years,B01001_028,18095,1626
"Union County, New Jersey",2010,Estimate!!Total!!Female!!10 to 14 years,B01001_029,17443,1618
"Warren County, New Jersey",2010,Estimate!!Total,B01001_001,108714,NA
"Warren County, New Jersey",2010,Estimate!!Total!!Male,B01001_002,52717,658
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!Under 5 years,B01001_003,2686,261
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!5 to 9 years,B01001_004,4508,627
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!10 to 14 years,B01001_005,3340,529
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!15 to 17 years,B01001_006,2402,261
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!18 and 19 years,B01001_007,1391,320
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!20 years,B01001_008,795,292
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!21 years,B01001_009,482,315
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!22 to 24 years,B01001_010,1695,352
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!25 to 29 years,B01001_011,2571,288
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!30 to 34 years,B01001_012,2814,385
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!35 to 39 years,B01001_013,3609,556
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!40 to 44 years,B01001_014,3778,566
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!45 to 49 years,B01001_015,4832,330
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!50 to 54 years,B01001_016,4503,269
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!55 to 59 years,B01001_017,3504,616
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!60 and 61 years,B01001_018,1524,477
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!62 to 64 years,B01001_019,1673,374
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!65 and 66 years,B01001_020,914,408
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!67 to 69 years,B01001_021,1046,372
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!70 to 74 years,B01001_022,1845,415
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!75 to 79 years,B01001_023,961,332
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!80 to 84 years,B01001_024,950,335
"Warren County, New Jersey",2010,Estimate!!Total!!Male!!85 years and over,B01001_025,894,302
"Warren County, New Jersey",2010,Estimate!!Total!!Female,B01001_026,55997,658
"Warren County, New Jersey",2010,Estimate!!Total!!Female!!Under 5 years,B01001_027,3362,277
"Warren County, New Jersey",2010,Estimate!!Total!!Female!!5 to 9 years,B01001_028,3920,710
"Warren County, New Jersey",2010,Estimate!!Total!!Female!!10 to 14 years,B01001_029,3393,721
"Atlantic County, New Jersey",2011,Estimate!!Total,B01001_001,274338,NA
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male,B01001_002,133115,312
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!Under 5 years,B01001_003,8414,4
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!5 to 9 years,B01001_004,9129,1177
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!10 to 14 years,B01001_005,8762,1177
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!15 to 17 years,B01001_006,6160,272
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!18 and 19 years,B01001_007,3695,400
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!20 years,B01001_008,1825,521
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!21 years,B01001_009,2001,807
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!22 to 24 years,B01001_010,5380,825
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!25 to 29 years,B01001_011,8225,158
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!30 to 34 years,B01001_012,7381,2
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!35 to 39 years,B01001_013,8731,1161
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!40 to 44 years,B01001_014,7992,1157
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!45 to 49 years,B01001_015,10449,4
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!50 to 54 years,B01001_016,10814,2
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!55 to 59 years,B01001_017,8669,971
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!60 and 61 years,B01001_018,2391,600
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!62 to 64 years,B01001_019,5777,1026
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!65 and 66 years,B01001_020,2603,744
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!67 to 69 years,B01001_021,3853,700
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!70 to 74 years,B01001_022,3841,648
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!75 to 79 years,B01001_023,3159,646
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!80 to 84 years,B01001_024,1998,434
"Atlantic County, New Jersey",2011,Estimate!!Total!!Male!!85 years and over,B01001_025,1866,569
"Atlantic County, New Jersey",2011,Estimate!!Total!!Female,B01001_026,141223,312
"Atlantic County, New Jersey",2011,Estimate!!Total!!Female!!Under 5 years,B01001_027,8053,2
"Atlantic County, New Jersey",2011,Estimate!!Total!!Female!!5 to 9 years,B01001_028,7637,1138
"Atlantic County, New Jersey",2011,Estimate!!Total!!Female!!10 to 14 years,B01001_029,9261,1151
"Bergen County, New Jersey",2011,Estimate!!Total,B01001_001,911004,NA
"Bergen County, New Jersey",2011,Estimate!!Total!!Male,B01001_002,439602,583
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!Under 5 years,B01001_003,25073,5
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!5 to 9 years,B01001_004,29127,1990
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!10 to 14 years,B01001_005,29502,1990
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!15 to 17 years,B01001_006,19823,556
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!18 and 19 years,B01001_007,11455,641
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!20 years,B01001_008,5558,1241
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!21 years,B01001_009,4742,1109
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!22 to 24 years,B01001_010,14036,1525
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!25 to 29 years,B01001_011,25276,652
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!30 to 34 years,B01001_012,26417,737
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!35 to 39 years,B01001_013,26189,2114
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!40 to 44 years,B01001_014,36195,2183
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!45 to 49 years,B01001_015,35948,3
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!50 to 54 years,B01001_016,35300,4
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!55 to 59 years,B01001_017,30876,1840
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!60 and 61 years,B01001_018,12179,1543
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!62 to 64 years,B01001_019,13687,1539
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!65 and 66 years,B01001_020,7831,1289
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!67 to 69 years,B01001_021,10869,1104
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!70 to 74 years,B01001_022,12866,1342
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!75 to 79 years,B01001_023,10450,1121
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!80 to 84 years,B01001_024,8934,959
"Bergen County, New Jersey",2011,Estimate!!Total!!Male!!85 years and over,B01001_025,7269,1192
"Bergen County, New Jersey",2011,Estimate!!Total!!Female,B01001_026,471402,583
"Bergen County, New Jersey",2011,Estimate!!Total!!Female!!Under 5 years,B01001_027,24417,256
"Bergen County, New Jersey",2011,Estimate!!Total!!Female!!5 to 9 years,B01001_028,28112,2075
"Bergen County, New Jersey",2011,Estimate!!Total!!Female!!10 to 14 years,B01001_029,28502,2064
"Burlington County, New Jersey",2011,Estimate!!Total,B01001_001,449576,NA
"Burlington County, New Jersey",2011,Estimate!!Total!!Male,B01001_002,220727,409
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!Under 5 years,B01001_003,12841,170
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!5 to 9 years,B01001_004,14080,1323
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!10 to 14 years,B01001_005,15372,1323
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!15 to 17 years,B01001_006,9394,317
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!18 and 19 years,B01001_007,5602,284
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!20 years,B01001_008,2850,824
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!21 years,B01001_009,2353,846
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!22 to 24 years,B01001_010,10000,1121
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!25 to 29 years,B01001_011,13729,2
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!30 to 34 years,B01001_012,13160,221
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!35 to 39 years,B01001_013,13618,1432
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!40 to 44 years,B01001_014,16704,1461
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!45 to 49 years,B01001_015,17917,346
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!50 to 54 years,B01001_016,18447,4
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!55 to 59 years,B01001_017,14519,1098
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!60 and 61 years,B01001_018,4918,943
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!62 to 64 years,B01001_019,8413,1187
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!65 and 66 years,B01001_020,3277,570
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!67 to 69 years,B01001_021,4934,729
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!70 to 74 years,B01001_022,6760,829
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!75 to 79 years,B01001_023,5573,810
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!80 to 84 years,B01001_024,3598,711
"Burlington County, New Jersey",2011,Estimate!!Total!!Male!!85 years and over,B01001_025,2668,574
"Burlington County, New Jersey",2011,Estimate!!Total!!Female,B01001_026,228849,409
"Burlington County, New Jersey",2011,Estimate!!Total!!Female!!Under 5 years,B01001_027,12397,37
"Burlington County, New Jersey",2011,Estimate!!Total!!Female!!5 to 9 years,B01001_028,13966,1246
"Burlington County, New Jersey",2011,Estimate!!Total!!Female!!10 to 14 years,B01001_029,14653,1238
"Camden County, New Jersey",2011,Estimate!!Total,B01001_001,513241,NA
"Camden County, New Jersey",2011,Estimate!!Total!!Male,B01001_002,247842,236
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!Under 5 years,B01001_003,17091,123
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!5 to 9 years,B01001_004,16438,1259
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!10 to 14 years,B01001_005,18503,1259
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!15 to 17 years,B01001_006,10979,4
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!18 and 19 years,B01001_007,6850,334
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!20 years,B01001_008,4429,979
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!21 years,B01001_009,3016,832
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!22 to 24 years,B01001_010,9520,1261
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!25 to 29 years,B01001_011,17170,585
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!30 to 34 years,B01001_012,16271,662
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!35 to 39 years,B01001_013,14457,1683
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!40 to 44 years,B01001_014,18090,1720
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!45 to 49 years,B01001_015,18497,181
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!50 to 54 years,B01001_016,18916,36
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!55 to 59 years,B01001_017,16630,1058
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!60 and 61 years,B01001_018,4878,962
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!62 to 64 years,B01001_019,8387,1027
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!65 and 66 years,B01001_020,4578,832
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!67 to 69 years,B01001_021,4910,779
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!70 to 74 years,B01001_022,6057,753
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!75 to 79 years,B01001_023,4661,695
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!80 to 84 years,B01001_024,3399,706
"Camden County, New Jersey",2011,Estimate!!Total!!Male!!85 years and over,B01001_025,4115,644
"Camden County, New Jersey",2011,Estimate!!Total!!Female,B01001_026,265399,236
"Camden County, New Jersey",2011,Estimate!!Total!!Female!!Under 5 years,B01001_027,15969,4
"Camden County, New Jersey",2011,Estimate!!Total!!Female!!5 to 9 years,B01001_028,16794,1355
"Camden County, New Jersey",2011,Estimate!!Total!!Female!!10 to 14 years,B01001_029,16672,1300
"Cape May County, New Jersey",2011,Estimate!!Total,B01001_001,96601,NA
"Cape May County, New Jersey",2011,Estimate!!Total!!Male,B01001_002,46736,847
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!Under 5 years,B01001_003,1740,148
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!5 to 9 years,B01001_004,1641,591
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!10 to 14 years,B01001_005,3205,633
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!15 to 17 years,B01001_006,2135,383
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!18 and 19 years,B01001_007,1102,164
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!20 years,B01001_008,896,536
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!21 years,B01001_009,454,374
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!22 to 24 years,B01001_010,1371,520
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!25 to 29 years,B01001_011,2712,639
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!30 to 34 years,B01001_012,2200,380
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!35 to 39 years,B01001_013,2282,773
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!40 to 44 years,B01001_014,2824,648
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!45 to 49 years,B01001_015,3524,432
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!50 to 54 years,B01001_016,4047,575
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!55 to 59 years,B01001_017,3348,717
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!60 and 61 years,B01001_018,2356,712
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!62 to 64 years,B01001_019,1849,498
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!65 and 66 years,B01001_020,919,378
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!67 to 69 years,B01001_021,1920,524
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!70 to 74 years,B01001_022,2314,486
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!75 to 79 years,B01001_023,1513,391
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!80 to 84 years,B01001_024,1271,432
"Cape May County, New Jersey",2011,Estimate!!Total!!Male!!85 years and over,B01001_025,1113,400
"Cape May County, New Jersey",2011,Estimate!!Total!!Female,B01001_026,49865,847
"Cape May County, New Jersey",2011,Estimate!!Total!!Female!!Under 5 years,B01001_027,2562,424
"Cape May County, New Jersey",2011,Estimate!!Total!!Female!!5 to 9 years,B01001_028,2376,656
"Cape May County, New Jersey",2011,Estimate!!Total!!Female!!10 to 14 years,B01001_029,2709,417
"Cumberland County, New Jersey",2011,Estimate!!Total,B01001_001,157095,NA
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male,B01001_002,80160,491
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!Under 5 years,B01001_003,5409,2
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!5 to 9 years,B01001_004,5015,917
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!10 to 14 years,B01001_005,5325,928
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!15 to 17 years,B01001_006,2713,274
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!18 and 19 years,B01001_007,2265,431
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!20 years,B01001_008,1228,591
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!21 years,B01001_009,1211,511
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!22 to 24 years,B01001_010,3162,646
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!25 to 29 years,B01001_011,6404,154
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!30 to 34 years,B01001_012,7032,560
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!35 to 39 years,B01001_013,6014,936
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!40 to 44 years,B01001_014,6317,867
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!45 to 49 years,B01001_015,5645,484
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!50 to 54 years,B01001_016,5345,109
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!55 to 59 years,B01001_017,4780,617
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!60 and 61 years,B01001_018,1248,373
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!62 to 64 years,B01001_019,2673,568
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!65 and 66 years,B01001_020,1307,425
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!67 to 69 years,B01001_021,1888,496
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!70 to 74 years,B01001_022,1749,503
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!75 to 79 years,B01001_023,1234,443
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!80 to 84 years,B01001_024,1147,371
"Cumberland County, New Jersey",2011,Estimate!!Total!!Male!!85 years and over,B01001_025,1049,312
"Cumberland County, New Jersey",2011,Estimate!!Total!!Female,B01001_026,76935,491
"Cumberland County, New Jersey",2011,Estimate!!Total!!Female!!Under 5 years,B01001_027,5229,49
"Cumberland County, New Jersey",2011,Estimate!!Total!!Female!!5 to 9 years,B01001_028,4782,736
"Cumberland County, New Jersey",2011,Estimate!!Total!!Female!!10 to 14 years,B01001_029,5452,713
"Essex County, New Jersey",2011,Estimate!!Total,B01001_001,785137,NA
"Essex County, New Jersey",2011,Estimate!!Total!!Male,B01001_002,376917,326
"Essex County, New Jersey",2011,Estimate!!Total!!Male!!Under 5 years,B01001_003,27523,2
"Essex County, New Jersey",2011,Estimate!!Total!!Male!!5 to 9 years,B01001_004,26945,1855
"Essex County, New Jersey",2011,Estimate!!Total!!Male!!10 to 14 years,B01001_005,27387,1828
"Essex County, New Jersey",2011,Estimate!!Total!!Male!!15 to 17 years,B01001_006,16458,4
"Essex County, New Jersey",2011,Estimate!!Total!!Male!!18 and 19 years,B01001_007,11380,376
"Essex County, New Jersey",2011,Estimate!!Total!!Male!!20 years,B01001_008,7231,1230
"Essex County, New Jersey",2011,Estimate!!Total!!Male!!21 years,B01001_009,5434,1053
